transcript_id,user_transcript,age,gender,annual_income,occupation,state,caste_category,is_differently_abled
T0512,I am a 42 year old male berojgar living in Uttar Pradesh. My annual household income is 45000 rupees.,42,Male,45000.0,berojgar,Uttar Pradesh,,FALSE
T0513,I am a 34 year old female artisan living in Rajasthan. My annual household income is 600000 rupees.,34,Female,600000.0,artisan,Rajasthan,,FALSE
T0514,"Hi, I am 53 years old student from Tamil Nadu. My family income is 45000 and I am differently abled.",53,,45000.0,rehri wala,Tamil Nadu,,TRUE
T0515,"I belong to ST category from Karnataka. Age is 47, profession is unemployed, income around 45000.",47,,45000.0,unemployed,Karnataka,ST,FALSE
T0516,"I belong to ST category from Rajasthan. Age is 18, profession is chhatra, income around 80000.",18,,80000.0,chhatra,Rajasthan,ST,FALSE
T0517,"Namaste, main 26 varsh ka student hu Karnataka se. Meri income 600000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",26,,600000.0,student,Karnataka,OBC,TRUE
T0518,I am a 30 year old female chhatra living in Rajasthan. My annual household income is 120000 rupees.,30,Female,120000.0,chhatra,Rajasthan,,FALSE
T0519,"I belong to ST category from Tamil Nadu. Age is 46, profession is weaver, income around 350000.",46,,350000.0,weaver,Tamil Nadu,ST,FALSE
T0520,I am a 49 year old male farmer living in Rajasthan. My annual household income is 0 rupees.,49,Male,0.0,farmer,Rajasthan,,FALSE
T0521,I am a 48 year old female bunkar living in Karnataka. My annual household income is 120000 rupees.,48,Female,120000.0,bunkar,Karnataka,,FALSE
T0522,"I belong to General category from West Bengal. Age is 44, profession is farmer, income around 200000.",44,,200000.0,farmer,West Bengal,General,FALSE
T0523,"Main Rajasthan se ek street vendor hu, meri umar 20 saal hai aur saalana kamai 600000 rupe hai.",20,,600000.0,street vendor,Rajasthan,,FALSE
T0524,"Main Tamil Nadu se ek mazdoor hu, meri umar 57 saal hai aur saalana kamai 0 rupe hai.",57,,0.0,mazdoor,Tamil Nadu,,FALSE
T0525,"Namaste, main 37 varsh ka berojgar hu Tamil Nadu se. Meri income 200000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",37,,200000.0,berojgar,Tamil Nadu,ST,TRUE
T0526,"I belong to OBC category from Tamil Nadu. Age is 32, profession is artisan, income around 600000.",32,,600000.0,artisan,Tamil Nadu,OBC,FALSE
T0527,"Namaste, main 39 varsh ka student hu Madhya Pradesh se. Meri income 350000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",39,,350000.0,student,Madhya Pradesh,OBC,TRUE
T0528,"Main Karnataka se ek mazdoor hu, meri umar 24 saal hai aur saalana kamai 45000 rupe hai.",24,,45000.0,mazdoor,Karnataka,,FALSE
T0529,I am a 30 year old male berojgar living in Maharashtra. My annual household income is 0 rupees.,30,Male,0.0,berojgar,Maharashtra,,FALSE
T0530,"Namaste, main 59 varsh ka kisan hu Bihar se. Meri income 120000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",59,,120000.0,kisan,Bihar,ST,TRUE
T0531,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main General category se ek mahila hu aur chhatra hu. Aamdani 80000 per year hai.",33,Female,80000.0,chhatra,Maharashtra,General,FALSE
T0532,"Namaste, main 62 varsh ka bunkar hu West Bengal se. Meri income 350000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",62,,350000.0,bunkar,West Bengal,ST,TRUE
T0533,"Main Maharashtra se ek kisan hu, meri umar 61 saal hai aur saalana kamai 350000 rupe hai.",61,,350000.0,kisan,Maharashtra,,FALSE
T0534,"Namaste, main 44 varsh ka labour hu Maharashtra se. Meri income 600000 rupaye hai, aur main General varg se hoon. Main divyang hu.",44,,600000.0,labour,Maharashtra,General,TRUE
T0535,"Namaste, main 46 varsh ka mazdoor hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",46,,120000.0,mazdoor,Uttar Pradesh,OBC,TRUE
T0536,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main General category se ek mahila hu aur daily wage worker hu. Aamdani 350000 per year hai.",64,Female,350000.0,daily wage worker,Rajasthan,General,FALSE
T0537,"Namaste, main 26 varsh ka farmer hu Maharashtra se. Meri income 0 rupaye hai, aur main SC varg se hoon. Main divyang hu.",26,,0.0,farmer,Maharashtra,SC,TRUE
T0538,"Main West Bengal se ek daily wage worker hu, meri umar 39 saal hai aur saalana kamai 600000 rupe hai.",39,,600000.0,daily wage worker,West Bengal,,FALSE
T0539,"Hi, I am 20 years old student from Uttar Pradesh. My family income is 120000 and I am differently abled.",20,,120000.0,farmer,Uttar Pradesh,,TRUE
T0540,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main General category se ek mahila hu aur street vendor hu. Aamdani 0 per year hai.",29,Female,0.0,street vendor,Tamil Nadu,General,FALSE
T0541,"Namaste, main 52 varsh ka daily wage worker hu Karnataka se. Meri income 45000 rupaye hai, aur main General varg se hoon. Main divyang hu.",52,,45000.0,daily wage worker,Karnataka,General,TRUE
T0542,"Main Uttar Pradesh se ek farmer hu, meri umar 23 saal hai aur saalana kamai 600000 rupe hai.",23,,600000.0,farmer,Uttar Pradesh,,FALSE
T0543,"Hi, I am 55 years old student from Uttar Pradesh. My family income is 80000 and I am differently abled.",55,,80000.0,rehri wala,Uttar Pradesh,,TRUE
T0544,"Namaste, main 57 varsh ka farmer hu Madhya Pradesh se. Meri income 45000 rupaye hai, aur main General varg se hoon. Main divyang hu.",57,,45000.0,farmer,Madhya Pradesh,General,TRUE
T0545,I am a 62 year old female weaver living in West Bengal. My annual household income is 45000 rupees.,62,Female,45000.0,weaver,West Bengal,,FALSE
T0546,"Main Uttar Pradesh se ek kisan hu, meri umar 22 saal hai aur saalana kamai 200000 rupe hai.",22,,200000.0,kisan,Uttar Pradesh,,FALSE
T0547,"Mera naam Ramesh hai, main Madhya Pradesh ka rehne wala hu. Main OBC category se ek purush hu aur street vendor hu. Aamdani 45000 per year hai.",35,Male,45000.0,street vendor,Madhya Pradesh,OBC,FALSE
T0548,I am a 19 year old female student living in Maharashtra. My annual household income is 45000 rupees.,19,Female,45000.0,student,Maharashtra,,FALSE
T0549,"Namaste, main 28 varsh ka chhatra hu Rajasthan se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",28,,45000.0,chhatra,Rajasthan,SC,TRUE
T0550,I am a 27 year old female farmer living in West Bengal. My annual household income is 200000 rupees.,27,Female,200000.0,farmer,West Bengal,,FALSE
T0551,"I belong to SC category from Tamil Nadu. Age is 54, profession is bunkar, income around 200000.",54,,200000.0,bunkar,Tamil Nadu,SC,FALSE
T0552,"Namaste, main 46 varsh ka bunkar hu Maharashtra se. Meri income 0 rupaye hai, aur main General varg se hoon. Main divyang hu.",46,,0.0,bunkar,Maharashtra,General,TRUE
T0553,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main SC category se ek mahila hu aur labour hu. Aamdani 200000 per year hai.",41,Female,200000.0,labour,Uttar Pradesh,SC,FALSE
T0554,"Hi, I am 39 years old student from Rajasthan. My family income is 120000 and I am differently abled.",39,,120000.0,berojgar,Rajasthan,,TRUE
T0555,"Namaste, main 34 varsh ka kisan hu Uttar Pradesh se. Meri income 350000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",34,,350000.0,kisan,Uttar Pradesh,ST,TRUE
T0556,"Mera naam Ramesh hai, main Bihar ka rehne wala hu. Main OBC category se ek mahila hu aur student hu. Aamdani 45000 per year hai.",57,Female,45000.0,student,Bihar,OBC,FALSE
T0557,"I belong to OBC category from Karnataka. Age is 53, profession is chhatra, income around 45000.",53,,45000.0,chhatra,Karnataka,OBC,FALSE
T0558,"Main Rajasthan se ek chhatra hu, meri umar 31 saal hai aur saalana kamai 600000 rupe hai.",31,,600000.0,chhatra,Rajasthan,,FALSE
T0559,"Main Maharashtra se ek daily wage worker hu, meri umar 36 saal hai aur saalana kamai 80000 rupe hai.",36,,80000.0,daily wage worker,Maharashtra,,FALSE
T0560,"I belong to ST category from Bihar. Age is 28, profession is kisan, income around 200000.",28,,200000.0,kisan,Bihar,ST,FALSE
T0561,"Hi, I am 34 years old student from Uttar Pradesh. My family income is 80000 and I am differently abled.",34,,80000.0,artisan,Uttar Pradesh,,TRUE
T0562,"I belong to ST category from Rajasthan. Age is 55, profession is rehri wala, income around 350000.",55,,350000.0,rehri wala,Rajasthan,ST,FALSE
T0563,"Namaste, main 36 varsh ka farmer hu West Bengal se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",36,,45000.0,farmer,West Bengal,SC,TRUE
T0564,"Namaste, main 48 varsh ka bunkar hu Tamil Nadu se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",48,,350000.0,bunkar,Tamil Nadu,SC,TRUE
T0565,I am a 25 year old female berojgar living in West Bengal. My annual household income is 45000 rupees.,25,Female,45000.0,berojgar,West Bengal,,FALSE
T0566,"Main Tamil Nadu se ek mazdoor hu, meri umar 37 saal hai aur saalana kamai 200000 rupe hai.",37,,200000.0,mazdoor,Tamil Nadu,,FALSE
T0567,"Hi, I am 46 years old student from Tamil Nadu. My family income is 0 and I am differently abled.",46,,0.0,kisan,Tamil Nadu,,TRUE
T0568,"Namaste, main 30 varsh ka mazdoor hu Tamil Nadu se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",30,,200000.0,mazdoor,Tamil Nadu,SC,TRUE
T0569,"Namaste, main 30 varsh ka weaver hu Madhya Pradesh se. Meri income 200000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",30,,200000.0,weaver,Madhya Pradesh,SC,TRUE
T0570,"Namaste, main 28 varsh ka artisan hu Karnataka se. Meri income 120000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",28,,120000.0,artisan,Karnataka,SC,TRUE
T0571,"I belong to General category from Bihar. Age is 60, profession is chhatra, income around 0.",60,,0.0,chhatra,Bihar,General,FALSE
T0572,"Hi, I am 40 years old student from Madhya Pradesh. My family income is 45000 and I am differently abled.",40,,45000.0,labour,Madhya Pradesh,,TRUE
T0573,I am a 44 year old female unemployed living in Madhya Pradesh. My annual household income is 0 rupees.,44,Female,0.0,unemployed,Madhya Pradesh,,FALSE
T0574,"I belong to SC category from West Bengal. Age is 22, profession is artisan, income around 350000.",22,,350000.0,artisan,West Bengal,SC,FALSE
T0575,"I belong to OBC category from Uttar Pradesh. Age is 53, profession is rehri wala, income around 0.",53,,0.0,rehri wala,Uttar Pradesh,OBC,FALSE
T0576,I am a 39 year old female berojgar living in Rajasthan. My annual household income is 80000 rupees.,39,Female,80000.0,berojgar,Rajasthan,,FALSE
T0577,"I belong to SC category from Maharashtra. Age is 28, profession is kisan, income around 200000.",28,,200000.0,kisan,Maharashtra,SC,FALSE
T0578,"Main Madhya Pradesh se ek mazdoor hu, meri umar 35 saal hai aur saalana kamai 350000 rupe hai.",35,,350000.0,mazdoor,Madhya Pradesh,,FALSE
T0579,"Main Madhya Pradesh se ek mazdoor hu, meri umar 60 saal hai aur saalana kamai 0 rupe hai.",60,,0.0,mazdoor,Madhya Pradesh,,FALSE
T0580,"I belong to SC category from Rajasthan. Age is 38, profession is student, income around 80000.",38,,80000.0,student,Rajasthan,SC,FALSE
T0581,"Namaste, main 24 varsh ka chhatra hu Maharashtra se. Meri income 80000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",24,,80000.0,chhatra,Maharashtra,ST,TRUE
T0582,I am a 59 year old female student living in Bihar. My annual household income is 600000 rupees.,59,Female,600000.0,student,Bihar,,FALSE
T0583,I am a 58 year old female bunkar living in West Bengal. My annual household income is 600000 rupees.,58,Female,600000.0,bunkar,West Bengal,,FALSE
T0584,"Main Rajasthan se ek bunkar hu, meri umar 24 saal hai aur saalana kamai 200000 rupe hai.",24,,200000.0,bunkar,Rajasthan,,FALSE
T0585,"Hi, I am 65 years old student from Uttar Pradesh. My family income is 200000 and I am differently abled.",65,,200000.0,farmer,Uttar Pradesh,,TRUE
T0586,"Main Tamil Nadu se ek artisan hu, meri umar 65 saal hai aur saalana kamai 120000 rupe hai.",65,,120000.0,artisan,Tamil Nadu,,FALSE
T0587,"Namaste, main 59 varsh ka bunkar hu Uttar Pradesh se. Meri income 45000 rupaye hai, aur main General varg se hoon. Main divyang hu.",59,,45000.0,bunkar,Uttar Pradesh,General,TRUE
T0588,I am a 18 year old female berojgar living in Madhya Pradesh. My annual household income is 600000 rupees.,18,Female,600000.0,berojgar,Madhya Pradesh,,FALSE
T0589,"Mera naam Ramesh hai, main Uttar Pradesh ka rehne wala hu. Main General category se ek purush hu aur mazdoor hu. Aamdani 45000 per year hai.",26,Male,45000.0,mazdoor,Uttar Pradesh,General,FALSE
T0590,"Namaste, main 55 varsh ka artisan hu Maharashtra se. Meri income 600000 rupaye hai, aur main ST varg se hoon. Main divyang hu.",55,,600000.0,artisan,Maharashtra,ST,TRUE
T0591,"Mera naam Ramesh hai, main Maharashtra ka rehne wala hu. Main ST category se ek mahila hu aur daily wage worker hu. Aamdani 0 per year hai.",43,Female,0.0,daily wage worker,Maharashtra,ST,FALSE
T0592,"Main Tamil Nadu se ek weaver hu, meri umar 31 saal hai aur saalana kamai 45000 rupe hai.",31,,45000.0,weaver,Tamil Nadu,,FALSE
T0593,"Hi, I am 21 years old student from Uttar Pradesh. My family income is 200000 and I am differently abled.",21,,200000.0,berojgar,Uttar Pradesh,,TRUE
T0594,"Mera naam Ramesh hai, main Rajasthan ka rehne wala hu. Main SC category se ek mahila hu aur mazdoor hu. Aamdani 120000 per year hai.",27,Female,120000.0,mazdoor,Rajasthan,SC,FALSE
T0595,"Namaste, main 35 varsh ka mazdoor hu Madhya Pradesh se. Meri income 0 rupaye hai, aur main ST varg se hoon. Main divyang hu.",35,,0.0,mazdoor,Madhya Pradesh,ST,TRUE
T0596,I am a 31 year old male student living in Rajasthan. My annual household income is 45000 rupees.,31,Male,45000.0,student,Rajasthan,,FALSE
T0597,"Main Madhya Pradesh se ek unemployed hu, meri umar 56 saal hai aur saalana kamai 45000 rupe hai.",56,,45000.0,unemployed,Madhya Pradesh,,FALSE
T0598,"Main Maharashtra se ek daily wage worker hu, meri umar 22 saal hai aur saalana kamai 350000 rupe hai.",22,,350000.0,daily wage worker,Maharashtra,,FALSE
T0599,"Main Bihar se ek unemployed hu, meri umar 31 saal hai aur saalana kamai 45000 rupe hai.",31,,45000.0,unemployed,Bihar,,FALSE
T0600,"I belong to SC category from Madhya Pradesh. Age is 23, profession is artisan, income around 0.",23,,0.0,artisan,Madhya Pradesh,SC,FALSE
T0601,"I belong to ST category from Maharashtra. Age is 51, profession is unemployed, income around 0.",51,,0.0,unemployed,Maharashtra,ST,FALSE
T0602,"I belong to General category from Maharashtra. Age is 37, profession is farmer, income around 120000.",37,,120000.0,farmer,Maharashtra,General,FALSE
T0603,I am a 38 year old female berojgar living in West Bengal. My annual household income is 0 rupees.,38,Female,0.0,berojgar,West Bengal,,FALSE
T0604,"Namaste, main 53 varsh ka daily wage worker hu Uttar Pradesh se. Meri income 120000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",53,,120000.0,daily wage worker,Uttar Pradesh,SC,TRUE
T0605,"Mera naam Ramesh hai, main West Bengal ka rehne wala hu. Main ST category se ek mahila hu aur chhatra hu. Aamdani 120000 per year hai.",20,Female,120000.0,chhatra,West Bengal,ST,FALSE
T0606,"I belong to SC category from Rajasthan. Age is 48, profession is student, income around 0.",48,,0.0,student,Rajasthan,SC,FALSE
T0607,"Namaste, main 54 varsh ka chhatra hu Maharashtra se. Meri income 45000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",54,,45000.0,chhatra,Maharashtra,SC,TRUE
T0608,"Hi, I am 47 years old student from Maharashtra. My family income is 45000 and I am differently abled.",47,,45000.0,student,Maharashtra,,TRUE
T0609,"I belong to ST category from Karnataka. Age is 24, profession is weaver, income around 600000.",24,,600000.0,weaver,Karnataka,ST,FALSE
T0610,"Hi, I am 47 years old student from Madhya Pradesh. My family income is 200000 and I am differently abled.",47,,200000.0,mazdoor,Madhya Pradesh,,TRUE
T0611,"Hi, I am 37 years old student from Karnataka. My family income is 200000 and I am differently abled.",37,,200000.0,rehri wala,Karnataka,,TRUE
T0612,"Hi, I am 30 years old student from Uttar Pradesh. My family income is 0 and I am differently abled.",30,,0.0,kisan,Uttar Pradesh,,TRUE
T0613,I am a 43 year old male bunkar living in Bihar. My annual household income is 200000 rupees.,43,Male,200000.0,bunkar,Bihar,,FALSE
T0614,"Namaste, main 37 varsh ka unemployed hu Maharashtra se. Meri income 600000 rupaye hai, aur main OBC varg se hoon. Main divyang hu.",37,,600000.0,unemployed,Maharashtra,OBC,TRUE
T0615,"I belong to OBC category from West Bengal. Age is 41, profession is unemployed, income around 45000.",41,,45000.0,unemployed,West Bengal,OBC,FALSE
T0616,"I belong to ST category from Bihar. Age is 53, profession is kisan, income around 200000.",53,,200000.0,kisan,Bihar,ST,FALSE
T0617,"Main Tamil Nadu se ek bunkar hu, meri umar 57 saal hai aur saalana kamai 600000 rupe hai.",57,,600000.0,bunkar,Tamil Nadu,,FALSE
T0618,"I belong to ST category from Bihar. Age is 64, profession is artisan, income around 200000.",64,,200000.0,artisan,Bihar,ST,FALSE
T0619,"Mera naam Ramesh hai, main Tamil Nadu ka rehne wala hu. Main OBC category se ek purush hu aur unemployed hu. Aamdani 350000 per year hai.",40,Male,350000.0,unemployed,Tamil Nadu,OBC,FALSE
T0620,"Main Madhya Pradesh se ek daily wage worker hu, meri umar 37 saal hai aur saalana kamai 45000 rupe hai.",37,,45000.0,daily wage worker,Madhya Pradesh,,FALSE
T0621,"Namaste, main 22 varsh ka labour hu Tamil Nadu se. Meri income 350000 rupaye hai, aur main SC varg se hoon. Main divyang hu.",22,,350000.0,labour,Tamil Nadu,SC,TRUE
T0622,"I belong to ST category from Uttar Pradesh. Age is 55, profession is berojgar, income around 0.",55,,0.0,berojgar,Uttar Pradesh,ST,FALSE
